OID_,Name,FolderPath,SymbolID,AltMode,Base,Clamped,Extruded,Snippet,PopupInfo,Shape_Leng,Shape_Area,zone_id,accessibility_score,commercial_score,road_density,population,dump_risk
0,Ward 174,BBMP Wards,21,0,0.0,-1,0,,Ward Name: HSR Layout<br>Zone: Bommanahalli <br>Division: Bommanahalli<br>Subdivision: Bommanahalli<br>Assembly (MLA) Constituency : Bommanahalli<br>Parliament (MP) Constituency: Bangalore South,0.16257322725,0.00058695748,64,0.3770030897304647,0.0,2162.251058210432,0.17967563546563878,0.11934939439959519
0,Ward 174,BBMP Wards,21,0,0.0,-1,0,,Ward Name: HSR Layout<br>Zone: Bommanahalli <br>Division: Bommanahalli<br>Subdivision: Bommanahalli<br>Assembly (MLA) Constituency : Bommanahalli<br>Parliament (MP) Constituency: Bangalore South,0.16257322725,0.00058695748,65,0.16010115039128373,0.0,1213.2396043333804,0.10081604356392244,0.15516112166176366
0,Ward 174,BBMP Wards,21,0,0.0,-1,0,,Ward Name: HSR Layout<br>Zone: Bommanahalli <br>Division: Bommanahalli<br>Subdivision: Bommanahalli<br>Assembly (MLA) Constituency : Bommanahalli<br>Parliament (MP) Constituency: Bangalore South,0.16257322725,0.00058695748,66,0.007827373737430107,0.0,98.38142266080297,0.008175158276589477,0.22340849880872732
0,Ward 174,BBMP Wards,21,0,0.0,-1,0,,Ward Name: HSR Layout<br>Zone: Bommanahalli <br>Division: Bommanahalli<br>Subdivision: Bommanahalli<br>Assembly (MLA) Constituency : Bommanahalli<br>Parliament (MP) Constituency: Bangalore South,0.16257322725,0.00058695748,67,0.2745280122497772,0.0,1783.963122274857,0.14824120743281669,0.29875276068291273
0,Ward 174,BBMP Wards,21,0,0.0,-1,0,,Ward Name: HSR Layout<br>Zone: Bommanahalli <br>Division: Bommanahalli<br>Subdivision: Bommanahalli<br>Assembly (MLA) Constituency : Bommanahalli<br>Parliament (MP) Constituency: Bangalore South,0.16257322725,0.00058695748,68,0.29475536516297335,0.0,2100.2294071663778,0.17452184931224385,0.30138880741062013
0,Ward 174,BBMP Wards,21,0,0.0,-1,0,,Ward Name: HSR Layout<br>Zone: Bommanahalli <br>Division: Bommanahalli<br>Subdivision: Bommanahalli<br>Assembly (MLA) Constituency : Bommanahalli<br>Parliament (MP) Constituency: Bangalore South,0.16257322725,0.00058695748,69,0.3641765202939125,0.0,2383.071507071788,0.19802505623355335,0.21962134796114025
0,Ward 174,BBMP Wards,21,0,0.0,-1,0,,Ward Name: HSR Layout<br>Zone: Bommanahalli <br>Division: Bommanahalli<br>Subdivision: Bommanahalli<br>Assembly (MLA) Constituency : Bommanahalli<br>Parliament (MP) Constituency: Bangalore South,0.16257322725,0.00058695748,70,0.34625813005589146,0.0,2252.159537670572,0.1871467212673588,0.15739885807411522
0,Ward 174,BBMP Wards,21,0,0.0,-1,0,,Ward Name: HSR Layout<br>Zone: Bommanahalli <br>Division: Bommanahalli<br>Subdivision: Bommanahalli<br>Assembly (MLA) Constituency : Bommanahalli<br>Parliament (MP) Constituency: Bangalore South,0.16257322725,0.00058695748,71,0.2502324319803294,0.0,2554.6297732587004,0.21228095883999196,0.12674201436718208
0,Ward 174,BBMP Wards,21,0,0.0,-1,0,,Ward Name: HSR Layout<br>Zone: Bommanahalli <br>Division: Bommanahalli<br>Subdivision: Bommanahalli<br>Assembly (MLA) Constituency : Bommanahalli<br>Parliament (MP) Constituency: Bangalore South,0.16257322725,0.00058695748,72,0.10646806438047375,0.0,2826.68298984942,0.23488764661835979,0.11512630531002913
0,Ward 174,BBMP Wards,21,0,0.0,-1,0,,Ward Name: HSR Layout<br>Zone: Bommanahalli <br>Division: Bommanahalli<br>Subdivision: Bommanahalli<br>Assembly (MLA) Constituency : Bommanahalli<br>Parliament (MP) Constituency: Bangalore South,0.16257322725,0.00058695748,73,0.03893494159816591,0.0,4350.650065972629,0.36152407571913847,0.12689190111234963
0,Ward 174,BBMP Wards,21,0,0.0,-1,0,,Ward Name: HSR Layout<br>Zone: Bommanahalli <br>Division: Bommanahalli<br>Subdivision: Bommanahalli<br>Assembly (MLA) Constituency : Bommanahalli<br>Parliament (MP) Constituency: Bangalore South,0.16257322725,0.00058695748,74,0.0,0.0,0.0,0.0,0.20721103438611818
0,Ward 174,BBMP Wards,21,0,0.0,-1,0,,Ward Name: HSR Layout<br>Zone: Bommanahalli <br>Division: Bommanahalli<br>Subdivision: Bommanahalli<br>Assembly (MLA) Constituency : Bommanahalli<br>Parliament (MP) Constituency: Bangalore South,0.16257322725,0.00058695748,75,0.0041846694397385115,0.0,310.84256079514677,0.025829949037860067,0.22038526920565063
0,Ward 174,BBMP Wards,21,0,0.0,-1,0,,Ward Name: HSR Layout<br>Zone: Bommanahalli <br>Division: Bommanahalli<br>Subdivision: Bommanahalli<br>Assembly (MLA) Constituency : Bommanahalli<br>Parliament (MP) Constituency: Bangalore South,0.16257322725,0.00058695748,76,0.04391133517620938,0.0,704.8593269616814,0.05857138883333005,0.18712803244866444
0,Ward 174,BBMP Wards,21,0,0.0,-1,0,,Ward Name: HSR Layout<br>Zone: Bommanahalli <br>Division: Bommanahalli<br>Subdivision: Bommanahalli<br>Assembly (MLA) Constituency : Bommanahalli<br>Parliament (MP) Constituency: Bangalore South,0.16257322725,0.00058695748,77,0.045395649584964226,0.0,492.45033529854965,0.0409209312646907,0.1588089681979633
0,Ward 174,BBMP Wards,21,0,0.0,-1,0,,Ward Name: HSR Layout<br>Zone: Bommanahalli <br>Division: Bommanahalli<br>Subdivision: Bommanahalli<br>Assembly (MLA) Constituency : Bommanahalli<br>Parliament (MP) Constituency: Bangalore South,0.16257322725,0.00058695748,78,0.05825711089402926,0.0,703.8863613139083,0.05849053873019978,0.132018102953577
0,Ward 174,BBMP Wards,21,0,0.0,-1,0,,Ward Name: HSR Layout<br>Zone: Bommanahalli <br>Division: Bommanahalli<br>Subdivision: Bommanahalli<br>Assembly (MLA) Constituency : Bommanahalli<br>Parliament (MP) Constituency: Bangalore South,0.16257322725,0.00058695748,79,0.0,0.0,0.0,0.0,0.12081957925114345
0,Ward 174,BBMP Wards,21,0,0.0,-1,0,,Ward Name: HSR Layout<br>Zone: Bommanahalli <br>Division: Bommanahalli<br>Subdivision: Bommanahalli<br>Assembly (MLA) Constituency : Bommanahalli<br>Parliament (MP) Constituency: Bangalore South,0.16257322725,0.00058695748,80,0.015577643835950875,0.0,635.0776742110052,0.05277277319422045,0.13715542945168996
0,Ward 174,BBMP Wards,21,0,0.0,-1,0,,Ward Name: HSR Layout<br>Zone: Bommanahalli <br>Division: Bommanahalli<br>Subdivision: Bommanahalli<br>Assembly (MLA) Constituency : Bommanahalli<br>Parliament (MP) Constituency: Bangalore South,0.16257322725,0.00058695748,81,0.018969781707826327,0.0,271.4036659720388,0.02255271235320364,0.12412869126456899
0,Ward 174,BBMP Wards,21,0,0.0,-1,0,,Ward Name: HSR Layout<br>Zone: Bommanahalli <br>Division: Bommanahalli<br>Subdivision: Bommanahalli<br>Assembly (MLA) Constituency : Bommanahalli<br>Parliament (MP) Constituency: Bangalore South,0.16257322725,0.00058695748,82,0.03112955969569861,0.0,827.1813656430767,0.06873593006367279,0.11104267313666982
0,Ward 174,BBMP Wards,21,0,0.0,-1,0,,Ward Name: HSR Layout<br>Zone: Bommanahalli <br>Division: Bommanahalli<br>Subdivision: Bommanahalli<br>Assembly (MLA) Constituency : Bommanahalli<br>Parliament (MP) Constituency: Bangalore South,0.16257322725,0.00058695748,83,0.04107521424490945,0.049243850085590776,8358.995680156992,0.6946038273325106,0.08199508760933195
0,Ward 174,BBMP Wards,21,0,0.0,-1,0,,Ward Name: HSR Layout<br>Zone: Bommanahalli <br>Division: Bommanahalli<br>Subdivision: Bommanahalli<br>Assembly (MLA) Constituency : Bommanahalli<br>Parliament (MP) Constituency: Bangalore South,0.16257322725,0.00058695748,84,0.015318002892120833,0.0,4200.349565949665,0.3490346204591281,0.07973596986516668
0,Ward 174,BBMP Wards,21,0,0.0,-1,0,,Ward Name: HSR Layout<br>Zone: Bommanahalli <br>Division: Bommanahalli<br>Subdivision: Bommanahalli<br>Assembly (MLA) Constituency : Bommanahalli<br>Parliament (MP) Constituency: Bangalore South,0.16257322725,0.00058695748,85,0.026491248543860382,0.0,1121.799220178975,0.09321766174430028,0.09194244246616545
0,Ward 174,BBMP Wards,21,0,0.0,-1,0,,Ward Name: HSR Layout<br>Zone: Bommanahalli <br>Division: Bommanahalli<br>Subdivision: Bommanahalli<br>Assembly (MLA) Constituency : Bommanahalli<br>Parliament (MP) Constituency: Bangalore South,0.16257322725,0.00058695748,86,0.49452143913121477,0.6196163012196215,3607.4599801032564,0.2997675324892049,0.07844238866134506
0,Ward 174,BBMP Wards,21,0,0.0,-1,0,,Ward Name: HSR Layout<br>Zone: Bommanahalli <br>Division: Bommanahalli<br>Subdivision: Bommanahalli<br>Assembly (MLA) Constituency : Bommanahalli<br>Parliament (MP) Constituency: Bangalore South,0.16257322725,0.00058695748,87,0.46273161077385705,0.0,3151.490588534795,0.26187804233409323,0.07139621829180902
0,Ward 174,BBMP Wards,21,0,0.0,-1,0,,Ward Name: HSR Layout<br>Zone: Bommanahalli <br>Division: Bommanahalli<br>Subdivision: Bommanahalli<br>Assembly (MLA) Constituency : Bommanahalli<br>Parliament (MP) Constituency: Bangalore South,0.16257322725,0.00058695748,88,0.16581827465555923,0.0,1735.0914159605609,0.14418013651555753,0.06325037756219129
0,Ward 174,BBMP Wards,21,0,0.0,-1,0,,Ward Name: HSR Layout<br>Zone: Bommanahalli <br>Division: Bommanahalli<br>Subdivision: Bommanahalli<br>Assembly (MLA) Constituency : Bommanahalli<br>Parliament (MP) Constituency: Bangalore South,0.16257322725,0.00058695748,89,0.0030831683910345358,0.0,3327.5162871384346,0.27650517322844376,0.059206597226694406
0,Ward 174,BBMP Wards,21,0,0.0,-1,0,,Ward Name: HSR Layout<br>Zone: Bommanahalli <br>Division: Bommanahalli<br>Subdivision: Bommanahalli<br>Assembly (MLA) Constituency : Bommanahalli<br>Parliament (MP) Constituency: Bangalore South,0.16257322725,0.00058695748,90,0.07555454218449742,0.04825650592619345,4995.691043332386,0.4151247651804321,0.07080126000607592
0,Ward 174,BBMP Wards,21,0,0.0,-1,0,,Ward Name: HSR Layout<br>Zone: Bommanahalli <br>Division: Bommanahalli<br>Subdivision: Bommanahalli<br>Assembly (MLA) Constituency : Bommanahalli<br>Parliament (MP) Constituency: Bangalore South,0.16257322725,0.00058695748,91,0.22960649938666058,0.0,4333.053283283037,0.36006184352371523,0.06406250468882822
0,Ward 174,BBMP Wards,21,0,0.0,-1,0,,Ward Name: HSR Layout<br>Zone: Bommanahalli <br>Division: Bommanahalli<br>Subdivision: Bommanahalli<br>Assembly (MLA) Constituency : Bommanahalli<br>Parliament (MP) Constituency: Bangalore South,0.16257322725,0.00058695748,92,0.4225586698520912,0.0,3753.7324305124753,0.31192227066292294,0.0583502343898431
0,Ward 174,BBMP Wards,21,0,0.0,-1,0,,Ward Name: HSR Layout<br>Zone: Bommanahalli <br>Division: Bommanahalli<br>Subdivision: Bommanahalli<br>Assembly (MLA) Constituency : Bommanahalli<br>Parliament (MP) Constituency: Bangalore South,0.16257322725,0.00058695748,93,0.14574477427643717,0.0,1447.4971254594839,0.12028203887982886,0.052904100211549517
